event,file,A_baseline_mV,A_positive_excursion_mV,A_positive_time_ns,A_negative_excursion_mV,A_negative_time_ns,B_baseline_mV,B_positive_excursion_mV,B_positive_time_ns,B_negative_excursion_mV,B_negative_time_ns,C_baseline_mV,C_positive_excursion_mV,C_positive_time_ns,C_negative_excursion_mV,C_negative_time_ns,D_baseline_mV,D_positive_excursion_mV,D_positive_time_ns,D_negative_excursion_mV,D_negative_time_ns
118,event_000118.csv,0.0,39.98524,-96.0,-39.98524,188.0,0.0,39.52387,-88.0,-39.52387,-28.0,118.8792,118.8792,96.0,-39.67766999999999,-36.0,15.87106,31.742130000000003,0.0,-7.935529,-92.0
119,event_000119.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-56.0,118.8792,79.20150000000001,-36.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
120,event_000120.csv,0.0,39.98524,-88.0,-39.98524,36.0,0.0,39.52387,-56.0,-39.52387,-60.0,118.8792,79.20150000000001,8.0,-79.35533,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
121,event_000121.csv,0.0,39.98524,-88.0,-39.98524,124.0,0.0,39.52387,-96.0,-39.52387,188.0,118.8792,79.20150000000001,60.0,-79.35533,176.0,23.80659,23.806600000000003,0.0,-15.871058999999999,4.0
122,event_000122.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-20.0,118.8792,79.20150000000001,56.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-20.0
123,event_000123.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,8.0,-39.52387,-100.0,118.8792,118.8792,144.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
124,event_000124.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,8.0,-39.52387,-44.0,158.5568,79.20159999999998,16.0,-79.35527,4.0,23.80659,23.806600000000003,0.0,-7.93553,20.0
125,event_000125.csv,0.0,39.98524,-76.0,-39.98524,16.0,0.0,39.52387,-76.0,-39.52387,-96.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
126,event_000126.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,39.52387,-52.0,-39.52387,-80.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-88.0,27.77436,19.83883,0.0,-11.903300000000002,-40.0
127,event_000127.csv,0.0,39.98524,-80.0,-39.98524,108.0,0.0,39.52387,-56.0,-39.52387,-76.0,158.5568,39.5239,-48.0,-79.35527,-68.0,23.80659,23.806600000000003,0.0,-7.93553,-72.0
128,event_000128.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-60.0,-39.52387,-96.0,118.8792,118.8792,152.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
129,event_000129.csv,0.0,39.98524,-84.0,-39.98524,36.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,118.8792,8.0,-39.67766999999999,172.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
130,event_000130.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-88.0,-39.52387,68.0,118.8792,118.8792,-40.0,-79.35533,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
131,event_000131.csv,0.0,79.97047,44.0,-39.98524,-40.0,0.0,39.52387,-92.0,-39.52387,-80.0,118.8792,39.67760000000001,-100.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
132,event_000132.csv,0.0,39.98524,-92.0,-39.98524,-80.0,0.0,39.52387,-96.0,-39.52387,-92.0,118.8792,79.20150000000001,-24.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-7.93553,-84.0
133,event_000133.csv,0.0,39.98524,-96.0,-39.98524,-100.0,0.0,39.52387,-52.0,-39.52387,108.0,118.8792,118.8792,60.0,-79.35533,44.0,23.80659,23.806600000000003,0.0,-23.80659,28.0
134,event_000134.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-32.0,-39.52387,108.0,158.5568,39.5239,-32.0,-79.35527,-44.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
135,event_000135.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-96.0,-39.52387,-52.0,158.5568,39.5239,8.0,-79.35527,-52.0,31.74213,23.806590000000003,0.0,-15.87107,-40.0
136,event_000136.csv,0.0,39.98524,-96.0,-39.98524,-36.0,0.0,39.52387,-64.0,-39.52387,-44.0,118.8792,79.20150000000001,-48.0,-39.67766999999999,44.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
137,event_000137.csv,0.0,39.98524,-32.0,-39.98524,76.0,0.0,39.52387,-24.0,-39.52387,-92.0,118.8792,79.20150000000001,80.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
138,event_000138.csv,0.0,39.98524,-100.0,-39.98524,-12.0,0.0,39.52387,-96.0,-39.52387,-36.0,158.5568,79.20159999999998,-28.0,-79.35527,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
139,event_000139.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-84.0,158.5568,39.5239,16.0,-119.03293000000001,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
140,event_000140.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,20.0,158.5568,79.20159999999998,16.0,-79.35527,28.0,23.80659,23.806600000000003,0.0,-7.93553,12.0
141,event_000141.csv,0.0,39.98524,-96.0,-39.98524,172.0,0.0,39.52387,-96.0,-39.52387,4.0,158.5568,79.20159999999998,144.0,-79.35527,28.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
142,event_000142.csv,0.0,79.97047,80.0,-39.98524,-4.0,0.0,39.52387,-32.0,-39.52387,-100.0,158.5568,79.20159999999998,16.0,-79.35527,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-60.0
143,event_000143.csv,0.0,2159.972,0.0,0.0,-100.0,0.0,3728.469,4.0,-39.52387,-80.0,158.5568,4841.4432,0.0,-79.35527,-56.0,-15.87106,111.1282,8.0,-23.806600000000003,-12.0
144,event_000144.csv,0.0,39.98524,-88.0,-39.98524,164.0,0.0,39.52387,-88.0,-39.52387,-68.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
145,event_000145.csv,0.0,39.98524,-84.0,-39.98524,-8.0,0.0,39.52387,-76.0,-39.52387,-96.0,118.8792,79.20150000000001,-32.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
146,event_000146.csv,0.0,39.98524,-88.0,-39.98524,-28.0,0.0,79.20153,-88.0,-39.52387,76.0,158.5568,79.20159999999998,144.0,-119.03293000000001,-12.0,15.87106,31.742130000000003,0.0,-7.935529,-52.0
147,event_000147.csv,0.0,39.98524,-100.0,-39.98524,116.0,0.0,39.52387,-88.0,-39.52387,-96.0,158.5568,79.20159999999998,12.0,-39.67760000000001,-64.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
148,event_000148.csv,0.0,79.97047,180.0,-39.98524,-48.0,0.0,39.52387,-92.0,-39.52387,-32.0,118.8792,118.8792,20.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
149,event_000149.csv,0.0,39.98524,-88.0,-39.98524,-84.0,0.0,39.52387,-80.0,-39.52387,52.0,158.5568,79.20159999999998,-80.0,-119.03293000000001,-100.0,23.80659,23.806600000000003,0.0,-7.93553,-72.0
150,event_000150.csv,0.0,39.98524,-60.0,-39.98524,-64.0,0.0,79.20153,-52.0,-39.52387,136.0,118.8792,118.8792,20.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
151,event_000151.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-76.0,-39.52387,-72.0,118.8792,79.20150000000001,92.0,-39.67766999999999,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
152,event_000152.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,-36.0,158.5568,39.5239,16.0,-79.35527,-68.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
153,event_000153.csv,0.0,39.98524,-60.0,0.0,-100.0,0.0,39.52387,-64.0,-39.52387,-100.0,118.8792,118.8792,-24.0,-79.35533,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-20.0
154,event_000154.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-36.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
155,event_000155.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-64.0,-39.52387,-36.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,132.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
156,event_000156.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-32.0,-39.52387,12.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-12.0,15.87106,31.742130000000003,0.0,-7.935529,-96.0
157,event_000157.csv,0.0,39.98524,-84.0,-39.98524,12.0,0.0,39.52387,16.0,-39.52387,-84.0,118.8792,118.8792,200.0,-39.67766999999999,-68.0,15.87106,31.742130000000003,0.0,-7.935529,-4.0
158,event_000158.csv,0.0,39.98524,-64.0,-39.98524,60.0,0.0,39.52387,-96.0,-39.52387,-92.0,118.8792,79.20150000000001,-32.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
159,event_000159.csv,0.0,39.98524,-100.0,-39.98524,24.0,0.0,39.52387,-76.0,-39.52387,-96.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
160,event_000160.csv,0.0,39.98524,-96.0,-39.98524,-100.0,0.0,39.52387,-52.0,-39.52387,-76.0,118.8792,79.20150000000001,4.0,-79.35533,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
161,event_000161.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-92.0,-39.52387,-96.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
162,event_000162.csv,0.0,39.98524,-64.0,-39.98524,-4.0,0.0,39.52387,-56.0,-39.52387,92.0,118.8792,118.8792,184.0,-39.67766999999999,-100.0,31.74213,15.871060000000003,0.0,-15.87107,-96.0
163,event_000163.csv,0.0,39.98524,-100.0,-39.98524,-92.0,0.0,39.52387,24.0,-39.52387,-84.0,118.8792,118.8792,196.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
164,event_000164.csv,0.0,39.98524,-96.0,-39.98524,76.0,0.0,39.52387,-56.0,-39.52387,-92.0,118.8792,118.8792,64.0,-118.8792,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
165,event_000165.csv,0.0,39.98524,-48.0,0.0,-100.0,0.0,39.52387,-32.0,-39.52387,-92.0,158.5568,79.20159999999998,144.0,-79.35527,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
166,event_000166.csv,0.0,39.98524,-100.0,-39.98524,-76.0,0.0,39.52387,-76.0,-39.52387,12.0,118.8792,79.20150000000001,-40.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
167,event_000167.csv,0.0,39.98524,-100.0,-39.98524,-76.0,0.0,39.52387,-64.0,-39.52387,188.0,158.5568,39.5239,-40.0,-119.03293000000001,-4.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
168,event_000168.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-48.0,-39.52387,-68.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
169,event_000169.csv,0.0,39.98524,-96.0,-39.98524,-72.0,0.0,39.52387,-84.0,0.0,-100.0,118.8792,118.8792,12.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
170,event_000170.csv,0.0,39.98524,-100.0,-39.98524,-4.0,0.0,39.52387,-96.0,-39.52387,-100.0,158.5568,79.20159999999998,56.0,-79.35527,-48.0,23.80659,23.806600000000003,0.0,-15.871058999999999,68.0
171,event_000171.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-40.0,-39.52387,-68.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
172,event_000172.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-72.0,-39.52387,-60.0,118.8792,118.8792,12.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
173,event_000173.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-52.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-52.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-4.0
174,event_000174.csv,0.0,39.98524,-96.0,-39.98524,152.0,0.0,39.52387,-36.0,-39.52387,-96.0,118.8792,79.20150000000001,-32.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
175,event_000175.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-28.0,-39.52387,64.0,158.5568,39.5239,16.0,-79.35527,-40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
176,event_000176.csv,0.0,79.97047,0.0,-39.98524,-100.0,0.0,39.52387,-48.0,-39.52387,28.0,118.8792,4881.1208,-8.0,-39.67766999999999,-68.0,-15.87106,103.19266,4.0,-23.806600000000003,-20.0
177,event_000177.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,48.0,-39.52387,76.0,118.8792,118.8792,8.0,-79.35533,84.0,31.74213,15.871060000000003,0.0,-15.87107,-24.0
178,event_000178.csv,0.0,39.98524,-88.0,-39.98524,116.0,0.0,39.52387,-96.0,-39.52387,-100.0,158.5568,39.5239,8.0,-79.35527,-12.0,23.80659,23.806600000000003,0.0,-7.93553,12.0
179,event_000179.csv,0.0,39.98524,-76.0,-39.98524,120.0,0.0,39.52387,-80.0,-39.52387,-68.0,118.8792,79.20150000000001,16.0,-79.35533,124.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
180,event_000180.csv,0.0,39.98524,-100.0,-39.98524,36.0,0.0,39.52387,-32.0,-39.52387,-92.0,118.8792,79.20150000000001,-72.0,-79.35533,-96.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-68.0
181,event_000181.csv,0.0,39.98524,-80.0,-39.98524,-20.0,0.0,39.52387,-88.0,-39.52387,-92.0,158.5568,39.5239,-28.0,-79.35527,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
182,event_000182.csv,0.0,39.98524,-100.0,-39.98524,-48.0,0.0,39.52387,-100.0,-39.52387,-80.0,138.71800000000002,59.36269999999999,-60.0,-59.51647000000001,-48.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
183,event_000183.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-92.0,158.5568,79.20159999999998,148.0,-79.35527,-44.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
184,event_000184.csv,0.0,39.98524,-100.0,-39.98524,-60.0,0.0,39.52387,-96.0,-39.52387,-52.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-64.0,15.87106,31.742130000000003,0.0,-15.87106,20.0
185,event_000185.csv,0.0,39.98524,-52.0,-39.98524,16.0,0.0,39.52387,-68.0,-39.52387,-56.0,118.8792,79.20150000000001,20.0,-39.67766999999999,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
186,event_000186.csv,0.0,39.98524,-96.0,-39.98524,-60.0,0.0,39.52387,-96.0,-39.52387,28.0,118.8792,118.8792,148.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
187,event_000187.csv,0.0,39.98524,-100.0,-39.98524,-36.0,0.0,39.52387,-68.0,-39.52387,8.0,158.5568,79.20159999999998,-28.0,-79.35527,-48.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
188,event_000188.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-24.0,-39.52387,-84.0,138.71800000000002,59.36269999999999,-40.0,-59.51647000000001,-12.0,23.80659,31.742130000000003,0.0,-15.871058999999999,-36.0
189,event_000189.csv,0.0,39.98524,-88.0,-39.98524,-76.0,0.0,39.52387,-72.0,-39.52387,36.0,118.8792,79.20150000000001,16.0,-79.35533,180.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
190,event_000190.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-100.0,-39.52387,-88.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
191,event_000191.csv,0.0,39.98524,-4.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-72.0,118.8792,118.8792,148.0,-39.67766999999999,-68.0,15.87106,31.742130000000003,0.0,-7.935529,-40.0
192,event_000192.csv,0.0,39.98524,-88.0,-39.98524,36.0,0.0,39.52387,-96.0,-39.52387,4.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-12.0,31.74213,15.871060000000003,0.0,-7.93554,-100.0
193,event_000193.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-92.0,-39.52387,8.0,118.8792,79.20150000000001,-60.0,-39.67766999999999,-16.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
194,event_000194.csv,0.0,79.97047,-84.0,0.0,-92.0,0.0,39.52387,-64.0,-39.52387,-92.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
195,event_000195.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-64.0,-39.52387,28.0,118.8792,79.20150000000001,-40.0,-79.35533,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
196,event_000196.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,4.0,118.8792,79.20150000000001,-80.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
197,event_000197.csv,0.0,39.98524,-92.0,-39.98524,72.0,0.0,39.52387,-88.0,-39.52387,-92.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-76.0,31.74213,23.806590000000003,0.0,-15.87107,-64.0
198,event_000198.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-40.0,-39.52387,36.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
199,event_000199.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-56.0,-39.52387,-44.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
200,event_000200.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-56.0,-39.52387,-76.0,118.8792,118.8792,16.0,-79.35533,36.0,7.935531,39.677659000000006,0.0,-23.806591,8.0
201,event_000201.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-56.0,-39.52387,36.0,158.5568,39.5239,16.0,-119.03293000000001,196.0,15.87106,31.742130000000003,0.0,-15.87106,20.0
202,event_000202.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,80.0,-39.52387,-44.0,118.8792,79.20150000000001,-88.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-7.93553,-76.0
203,event_000203.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,140.0,-39.52387,-100.0,158.5568,39.5239,-88.0,-79.35527,-68.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
204,event_000204.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,88.0,-39.52387,-28.0,158.5568,79.20159999999998,144.0,-79.35527,-56.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
205,event_000205.csv,0.0,39.98524,-92.0,-39.98524,-16.0,0.0,39.52387,-92.0,-39.52387,-32.0,158.5568,79.20159999999998,8.0,-119.03293000000001,32.0,23.80659,23.806600000000003,0.0,-23.80659,-40.0
206,event_000206.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,136.0,118.8792,39.67760000000001,-84.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
207,event_000207.csv,0.0,39.98524,-68.0,0.0,-100.0,0.0,39.52387,-84.0,-39.52387,-48.0,118.8792,118.8792,108.0,-79.35533,84.0,23.80659,23.806600000000003,0.0,-7.93553,-56.0
208,event_000208.csv,0.0,39.98524,-84.0,-39.98524,196.0,0.0,39.52387,-32.0,-39.52387,-60.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-23.80659,-36.0
209,event_000209.csv,0.0,39.98524,-96.0,-39.98524,28.0,0.0,39.52387,-96.0,-39.52387,-60.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-52.0,31.74213,15.871060000000003,0.0,-15.87107,-48.0
210,event_000210.csv,0.0,39.98524,-64.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-12.0,158.5568,39.5239,-28.0,-79.35527,-8.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
211,event_000211.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-24.0,-39.52387,-12.0,118.8792,79.20150000000001,16.0,-79.35533,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
212,event_000212.csv,0.0,39.98524,-48.0,-39.98524,-56.0,0.0,39.52387,-12.0,-39.52387,-48.0,118.8792,356.7913,96.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
213,event_000213.csv,0.0,39.98524,-64.0,-39.98524,52.0,0.0,39.52387,-96.0,-39.52387,-100.0,158.5568,79.20159999999998,196.0,-119.03293000000001,116.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
214,event_000214.csv,0.0,39.98524,-96.0,-39.98524,92.0,0.0,39.52387,-32.0,-39.52387,-44.0,158.5568,39.5239,-64.0,-79.35527,-8.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
215,event_000215.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,-64.0,118.8792,118.8792,20.0,-39.67766999999999,-96.0,19.838825,27.774365000000003,0.0,-11.903293999999999,-40.0
216,event_000216.csv,0.0,39.98524,-96.0,-39.98524,132.0,0.0,39.52387,-96.0,-39.52387,44.0,118.8792,79.20150000000001,-88.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
217,event_000217.csv,0.0,39.98524,-40.0,-39.98524,140.0,0.0,39.52387,-100.0,-39.52387,-68.0,158.5568,39.5239,-40.0,-79.35527,-100.0,15.87106,31.742130000000003,0.0,-7.935529,-40.0
218,event_000218.csv,0.0,39.98524,-76.0,-39.98524,-16.0,0.0,39.52387,-100.0,-39.52387,56.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
219,event_000219.csv,0.0,39.98524,-80.0,-39.98524,12.0,0.0,39.52387,32.0,-39.52387,128.0,118.8792,118.8792,16.0,-79.35533,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
220,event_000220.csv,0.0,39.98524,-60.0,0.0,-100.0,0.0,39.52387,-92.0,-39.52387,-88.0,158.5568,39.5239,-60.0,-79.35527,-16.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
221,event_000221.csv,0.0,39.98524,-56.0,0.0,-100.0,0.0,39.52387,-24.0,-39.52387,16.0,118.8792,118.8792,16.0,-79.35533,40.0,31.74213,15.871060000000003,0.0,-23.806599,28.0
222,event_000222.csv,0.0,39.98524,-80.0,-39.98524,60.0,0.0,39.52387,-64.0,-39.52387,-60.0,118.8792,118.8792,16.0,-79.35533,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
223,event_000223.csv,0.0,39.98524,-96.0,-39.98524,60.0,0.0,39.52387,-88.0,0.0,-100.0,158.5568,39.5239,-80.0,-79.35527,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
224,event_000224.csv,0.0,39.98524,-96.0,-39.98524,-84.0,0.0,39.52387,-96.0,-39.52387,-12.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
225,event_000225.csv,0.0,39.98524,-72.0,-39.98524,116.0,0.0,39.52387,-48.0,-39.52387,44.0,118.8792,79.20150000000001,-40.0,-79.35533,-12.0,15.87106,31.742130000000003,0.0,-15.87106,-40.0
226,event_000226.csv,0.0,39.98524,-60.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-100.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-60.0,31.74213,15.871060000000003,0.0,-15.87107,-28.0
227,event_000227.csv,0.0,39.98524,-92.0,-39.98524,112.0,0.0,39.52387,-100.0,-39.52387,24.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-96.0,19.838825,27.774365000000003,0.0,-19.838825,-40.0
228,event_000228.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-84.0,-39.52387,-40.0,118.8792,79.20150000000001,112.0,-79.35533,-64.0,23.80659,23.806600000000003,0.0,-7.93553,-88.0
229,event_000229.csv,0.0,39.98524,-92.0,-39.98524,-52.0,0.0,39.52387,-80.0,-39.52387,-100.0,158.5568,39.5239,-80.0,-79.35527,20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,4.0
230,event_000230.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,79.20153,36.0,-39.52387,-80.0,118.8792,118.8792,8.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
231,event_000231.csv,0.0,39.98524,-84.0,-39.98524,-100.0,0.0,39.52387,72.0,-39.52387,-76.0,118.8792,79.20150000000001,-16.0,-39.67766999999999,-100.0,31.74213,15.871060000000003,0.0,-15.87107,-36.0
232,event_000232.csv,0.0,39.98524,-88.0,-39.98524,-24.0,0.0,39.52387,-44.0,-39.52387,-24.0,158.5568,39.5239,-44.0,-119.03293000000001,-8.0,23.80659,23.806600000000003,0.0,-31.742121,-28.0
233,event_000233.csv,0.0,39.98524,-72.0,-39.98524,164.0,0.0,39.52387,-40.0,-39.52387,-4.0,158.5568,39.5239,24.0,-79.35527,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
