event,file,ok_shape,clipped,n_samples,t_min_ns,t_max_ns,A_baseline_mV,A_rms_mV,A_peak_mV,A_peak_time_ns,A_trough_mV,A_trough_time_ns,A_area_mVns,A_snr,B_baseline_mV,B_rms_mV,B_peak_mV,B_peak_time_ns,B_trough_mV,B_trough_time_ns,B_area_mVns,B_snr,accepted,active_scope_channel,passive_scope_channel
9636,20260827_55p59V_sipm1_ch0_10000_09636.csv,True,False,2032,-153.99999964,353.749986,-0.7402311950704225,2.0856192785654084,160.81957689507044,6.74999581,-4.273301924929577,156.74999157,7325.26819655966,77.10878900471714,-3.2923609848692155,2.3415648445959345,7.736873824869216,209.74999007,-6.3348534451307845,142.99999196,70.71566335222946,3.304146730219768,True,A,B
9637,20260827_55p59V_sipm1_ch0_10000_09637.csv,True,False,2032,-152.66666664,355.083319,0.06546227272912426,1.4707618158984932,164.53529150727087,10.33332875,-4.848311582729123,259.83332169,7970.555315843793,111.87079357697067,-0.704706069185336,2.177609346368481,5.149218909185336,193.33332357,-7.907497530814664,219.08332284,-233.40088905140624,2.3646201361931602,True,A,B
9638,20260827_55p59V_sipm1_ch0_10000_09638.csv,True,False,2032,-153.33333364,354.416652,-0.9502563443319838,1.820634134628059,181.621994014332,17.91666152,-4.063276775668016,207.41665616,9957.959076430441,99.75754631857208,-2.290620908137652,2.1132742975816776,6.535206898137652,154.41665765,-6.767572301862349,253.16665486,-373.3924049768022,3.0924555821344186,True,A,B
9639,20260827_55p59V_sipm1_ch0_10000_09639.csv,True,False,2032,-152.66666664,355.083319,-1.397948385336049,1.8262011118672303,161.56956398533603,4.08332893,-3.3849009246639508,207.83332316,9816.891074282206,88.4730399819637,-2.070487134317719,2.1897481984242426,6.807199114317719,145.58332492,-7.802789575682281,206.08332321,-284.73285819412,3.1086675258900653,True,A,B
9640,20260827_55p59V_sipm1_ch0_10000_09640.csv,True,False,2032,-152.99999964,354.749986,-1.8638771256186615,2.426950660592845,164.88060075561867,5.49999588,-6.886737044381339,186.74999075,7841.563037917234,67.93735176937727,-3.720953832332657,3.3233852841538876,12.779147042332658,14.49999562,-5.567923657667343,-4.25000385,276.10166853996185,3.84521984353257,True,A,B
9641,20260827_55p59V_sipm1_ch0_10000_09641.csv,True,False,2032,-153.99999964,353.749986,-1.1771848115694163,2.0378951658724107,156.56594824156943,4.74999587,-3.8363483084305834,238.74998925,9003.620665885532,76.82728280801652,13.428008166458751,14.750659224354782,-8.983495326458751,221.99998972,-22.19400128645875,85.74999358,-4158.1288701283065,-0.6090233114209649,True,A,B
9642,20260827_55p59V_sipm1_ch0_10000_09642.csv,True,False,2032,-153.59999964,354.149986,-1.9910284887070706,1.9763904144502045,264.3095404487071,19.14999547,-3.0225046312929296,219.14998982,14712.416618793806,133.7334660784788,12.940799872363636,13.526091501232187,-7.665824572363635,33.39999507,-22.22967736236364,53.14999451,-4175.488352417902,-0.5667435098797979,True,A,B
9643,20260827_55p59V_sipm1_ch0_10000_09643.csv,True,False,2032,-152.99999964,354.749986,-1.7220352821703853,2.1073607476501204,161.8936508821704,7.99999581,-3.2914978378296147,233.74998942,7679.169923565483,76.82294123713515,-2.930202008154158,2.5406515887571888,7.236303808154158,148.74999182,-6.697012421845843,45.74999474,3.9425563315636225,2.8482078535191606,True,A,B
9644,20260827_55p59V_sipm1_ch0_10000_09644.csv,True,False,2032,-152.66666664,355.083319,-1.7133888453360488,1.9098208790283016,164.63782732533605,4.58332891,-3.6384812146639516,186.08332378,7932.995838381693,86.20589979574534,-2.8684377647861505,2.2368297719183245,7.282192224786151,111.0833259,-5.943693165213849,114.83332579,162.60083499835218,3.255586239153496,True,A,B
9645,20260827_55p59V_sipm1_ch0_10000_09645.csv,True,False,2032,-153.99999964,353.749986,1.0689443814889334,7.598507263378506,141.61683137851108,0.99999597,-6.082477501488933,198.74999038,5453.793634608635,18.63745423539206,-2.4253541315694163,2.386216962361308,6.869866971569416,153.74999165,-7.201860298430584,116.7499927,-42.10211829919186,2.8789783493833108,True,A,B
9646,20260827_55p59V_sipm1_ch0_10000_09646.csv,True,False,2032,-153.99999964,353.749986,-1.2448273888128771,2.019707417239573,168.59841930881288,11.24999569,-3.768705731187123,188.74999066,9401.53484813001,83.4766550192919,-2.7308287012474852,2.660489243114471,7.1753415412474855,159.74999149,-6.896385728752515,120.74999259,-181.81356870970984,2.697000771500115,True,A,B
9647,20260827_55p59V_sipm1_ch0_10000_09647.csv,True,False,2032,-152.99999964,354.749986,-2.2233012554361054,2.2652321965210023,165.0093272554361,6.24999585,-2.7902318645638946,203.74999027,10922.910034409502,72.84433247455222,-3.4219536155983774,2.817682013833615,7.866466455598378,214.74998996,-5.590102734401622,198.49999042,381.9365035254024,2.7918219362502184,True,A,B
9648,20260827_55p59V_sipm1_ch0_10000_09648.csv,True,False,2032,-153.33333364,354.416652,-1.1213236598785425,1.7674328493916829,161.53900248987856,5.41666187,-3.8922094601214576,219.41665582,7810.535821434691,91.39753317670724,-2.1397890275101212,2.0712446165703646,6.568922447510122,128.41665839,-6.626204092489878,14.66666161,1.1006425849474368,3.171485586471752,True,A,B
9649,20260827_55p59V_sipm1_ch0_10000_09649.csv,True,False,2032,-152.99999964,354.749986,-0.5703307919675457,1.7082377848468526,161.08027952196753,3.74999593,-4.443202328032454,183.74999083,7609.696156161811,94.2961693921369,-2.767584579127789,2.5602973378688922,8.288622639127789,3.74999593,-6.859629850872212,239.99998924,-83.0941624626919,3.237367205961698,True,A,B
9650,20260827_55p59V_sipm1_ch0_10000_09650.csv,True,False,2032,-153.99999964,353.749986,-1.7777678483702215,2.1008406941573536,160.4730040583702,2.99999592,-3.2357652716297785,196.74999044,7804.65155243673,76.38513691431318,-2.4897166773239436,2.3821004097594893,46.41195788732394,210.74999004,-6.276276442676055,77.7499938,1866.1067228004806,19.483627850939317,True,A,B
9651,20260827_55p59V_sipm1_ch0_10000_09651.csv,True,False,2032,-152.33333364,355.416652,-0.9159882388775509,1.7850949673330747,212.29947212887757,12.16666171,-7.988415451122449,237.66665533,10095.44971843705,118.92895112804682,-2.2419977760000003,2.116570821238871,2.826397356,8.41666181,-10.830097144,91.66665946,-426.8100192667173,1.3353663046085336,True,A,B
9652,20260827_55p59V_sipm1_ch0_10000_09652.csv,True,False,2032,-152.99999964,354.749986,-1.430646552799189,1.8968165168481022,159.67991413279918,6.49999585,-3.367581707200811,229.49998954,7649.572684386307,84.18311034012702,-1.9838515355983772,2.2502260384681048,6.289953335598378,258.74998871,-6.7821415844016215,-7.25000376,-185.9030654784611,2.7952540002960835,True,A,B
9653,20260827_55p59V_sipm1_ch0_10000_09653.csv,True,False,2032,-152.66666664,355.083319,16.583222651120167,19.48471984073311,143.49612304887984,6.08332887,-21.519861011120167,259.83332169,3023.909404410448,7.364546384131168,-2.6780960407331977,2.3074265056779306,6.922682030733197,237.08332234,-6.610781449266803,124.08332553,-48.944154372883496,3.0001744426955375,True,A,B
9654,20260827_55p59V_sipm1_ch0_10000_09654.csv,True,False,2032,-153.99999964,353.749986,-1.4840208775653922,1.9610212800448963,257.7432066675654,28.74999519,-3.529512242434608,224.74998965,15355.545363829657,131.4331513330975,-2.3761229734808853,2.4486974791562335,41.407865073480885,11.74999567,-6.374491196519115,229.74998951,1802.8777248094602,16.910159554600884,True,A,B
9655,20260827_55p59V_sipm1_ch0_10000_09655.csv,True,False,2032,-153.99999964,353.749986,-3.375227780221328,2.1361069582845817,163.45457348022134,6.74999581,-1.9766422797786722,256.74998874,10333.414787428726,76.51984506032642,13.372247838511067,14.562963608278306,-8.697051188511066,63.49999421,-22.384304188511067,165.49999132,-4203.169238774932,-0.5972033867864117,True,A,B
9656,20260827_55p59V_sipm1_ch0_10000_09656.csv,True,False,2032,-153.99999964,353.749986,-1.4588019102615695,2.2078302591414536,171.18075626026157,4.74999587,-3.7700360597384304,-9.00000374,8288.94142309735,77.53347683839955,-3.1521867699396378,2.2947971970551717,7.442909619939638,209.74999007,-6.721089940060363,-9.25000374,42.232119620933815,3.243384482729388,True,A,B
9657,20260827_55p59V_sipm1_ch0_10000_09657.csv,True,False,2032,-152.85714264,354.892843,-1.5435825347967478,1.9085545818280365,264.20044288479676,21.89285242,-7.3608211552032525,259.14284571,15220.90834637939,138.42959766534022,-3.7292356660772366,2.4698383994148636,7.973821656077236,88.89285052,-5.036757453922762,98.89285024,185.43050188556646,3.2284791012911356,True,A,B
9658,20260827_55p59V_sipm1_ch0_10000_09658.csv,True,False,2032,-152.85714264,354.892843,5.97165347105691,17.88496397495489,187.9105944489431,17.89285253,-10.985186591056909,197.89284744,9633.50717656778,10.506624151554494,-3.38577277351626,2.654180545011798,7.67649562351626,138.89284911,-5.903104716483741,3.89285293,76.50535438665435,2.892228125906234,True,A,B
9659,20260827_55p59V_sipm1_ch0_10000_09659.csv,True,False,2032,-152.99999964,354.749986,-0.7504795746855984,1.6560397452700695,160.8298252746856,7.74999581,-4.263053545314402,205.74999021,7613.704761485662,97.11712882136003,-2.597761199229209,2.203995609432773,7.026894619229209,106.74999301,-6.16823192077079,0.999996,51.70947630584183,3.1882525487596918,True,A,B
9660,20260827_55p59V_sipm1_ch0_10000_09660.csv,True,False,2032,-153.99999964,353.749986,-1.4993998230583503,1.943052011702985,170.19094340305836,8.74999576,-3.5141332969416497,156.74999157,8623.856552316354,87.58949445408554,-2.7077757559557347,2.44919440134883,7.152288595955735,115.74999273,-6.058217364044264,33.74999505,-42.69931627131635,2.920261695852644,True,A,B
9661,20260827_55p59V_sipm1_ch0_10000_09661.csv,True,False,2032,-152.99999964,354.749986,-0.7854175344624746,1.550367841988156,151.99110601446247,5.74999587,-4.228115585537525,157.74999157,6893.37789150568,98.03551253975482,11.229399635882352,16.24472070202186,-2.617196035882351,-5.00000383,-19.99539275588235,108.99999295,-3314.8322151501793,-0.1611105591711779,True,A,B
9662,20260827_55p59V_sipm1_ch0_10000_09662.csv,True,False,2032,-153.49999964,354.249986,-0.8217943909898989,1.7334477964478023,221.0327776709899,9.49999575,-4.191738729010101,233.24998942,10840.6582256328,127.51048985953449,-2.797506113111111,2.093376765159575,7.549597523111111,227.99998957,-5.953108056888889,2.49999595,167.68018026031643,3.606420807166844,True,A,B
9663,20260827_55p59V_sipm1_ch0_10000_09663.csv,True,False,2032,-153.90909064,353.840895,-0.883544664233871,1.7403764702812015,446.34982274423385,22.59090437,-4.129988455766129,258.84089769,24990.1061195789,256.46739677658064,-2.196459309415322,2.4170557425956303,6.640972149415322,80.09090274,-6.569533810584677,35.84090399,113.15479487292049,2.74754612911149,True,A,B
9664,20260827_55p59V_sipm1_ch0_10000_09664.csv,True,False,2032,-153.99999964,353.749986,-0.8946394128772637,1.8799929878989248,142.10402051287727,-1.00000397,-4.118893707122736,218.74998982,6130.940502554638,75.58752688311479,-2.401929864647887,2.5916120109005076,3.170876634647887,55.24999444,-7.471346845352114,28.74999519,-1.9438910798572167,1.223515179475535,True,A,B
9665,20260827_55p59V_sipm1_ch0_10000_09665.csv,True,False,2032,-153.99999964,353.749986,-1.2357609424547282,1.8884087430677174,203.97626997245473,8.99999575,-3.7777721775452715,248.74998897,13962.691378712407,108.01489387360893,-3.0390262550301808,2.383002424817649,7.468159675030181,61.74999426,-5.726966864969818,31.74999511,229.55224493982755,3.1339286931701955,True,A,B
9666,20260827_55p59V_sipm1_ch0_10000_09666.csv,True,False,2032,-153.39999964,354.349986,-1.8564928255263156,2.3753847576642473,217.8997820055263,11.84999569,-6.894121344473685,242.34998917,10726.559075598723,91.73241568653937,-2.0223300729149796,2.4721431984884097,6.37456873291498,92.34999341,-11.20355436708502,94.59999334,-125.20952400976958,2.578559663053785,True,A,B
9667,20260827_55p59V_sipm1_ch0_10000_09667.csv,True,False,2032,-153.99999964,353.749986,-1.3722528438631791,1.9752003075364735,156.7610162738632,6.74999581,-3.810448746136821,165.24999133,7517.638558882306,79.36461718628428,-1.8533629132595573,2.6078353830101086,6.790001273259557,196.74999044,-7.773851516740443,158.74999151,-216.29569440844614,2.603692440671681,True,A,B
9668,20260827_55p59V_sipm1_ch0_10000_09668.csv,True,False,2032,-153.99999964,353.749986,-1.176906329798793,2.2806238830350725,159.6876179997988,5.24999585,-3.836626790201207,184.74999078,7514.277735886194,70.01926937083779,-3.1498969475050305,2.204792524300631,7.594409787505031,181.74999086,-5.616096172494968,239.74998922,115.85232735491734,3.4445008787908544,True,A,B
9669,20260827_55p59V_sipm1_ch0_10000_09669.csv,True,False,2032,-153.03999964,354.709986,-2.067889769107505,2.0063435552840443,324.42576940910755,17.70999553,-2.945643350892495,211.70999004,22403.692117681912,161.70000823372325,-3.315923170973631,2.2144365789706626,7.745056590973631,78.7099938,-5.450069949026368,28.70999522,241.10658682848552,3.4975291975052945,True,A,B
9670,20260827_55p59V_sipm1_ch0_10000_09670.csv,True,False,2032,-152.28571464,355.464271,9.935451805918367,12.928372602226293,261.2259556640816,12.71428069,-18.824477495918366,185.46427581,10308.051118932282,20.20563327661967,-2.3267702470612246,2.641137360103208,7.601745547061225,14.71428064,-6.962107242938776,248.46427402,-109.68303660307922,2.8782090859387073,True,A,B
9671,20260827_55p59V_sipm1_ch0_10000_09671.csv,True,False,2032,-153.74999964,353.999986,-1.0287454014314517,2.2718189219545284,174.14941190143145,6.99999581,-3.9847877185685485,200.99999033,8329.082839895496,76.65637882424379,-3.277449683225807,2.669974794671545,4.200185853225807,47.24999467,-5.488543436774192,120.24999261,-21.38800622028969,1.573118166361756,True,A,B
9672,20260827_55p59V_sipm1_ch0_10000_09672.csv,True,False,2032,-153.33333364,354.416652,-0.6922388972064778,1.7588549225324424,163.46289929720646,5.91666185,-4.321294222793522,189.41665666,7818.829087178451,92.9371133475003,-2.6677472962550612,2.486101370466971,3.590483466255061,65.41666017,-6.082866873744939,62.41666026,-41.48774743273023,1.444222471741227,True,A,B
9673,20260827_55p59V_sipm1_ch0_10000_09673.csv,True,False,2032,-152.99999964,354.749986,-0.7499180751926978,1.47462034111899,163.87429246519272,3.99999592,-4.601951984807303,239.99998924,7675.6678252170805,111.12981958518188,-3.355727499026369,2.74908404298389,3.940127079026369,-2.2500039,-5.394886670973632,22.99999538,122.96154209427065,1.43325086371303,True,A,B
9674,20260827_55p59V_sipm1_ch0_10000_09674.csv,True,False,2032,-153.33333364,354.416652,-0.6448568317004049,1.9209090840538454,160.8164724317004,5.41666187,-4.953075988299595,-9.8333377,7538.894997437167,83.71894004078358,-3.1252861987449396,2.3850792048458165,4.04802236874494,-4.33333786,-6.747990511255061,71.41666,-32.574423056705456,1.697227647836804,True,A,B
9675,20260827_55p59V_sipm1_ch0_10000_09675.csv,True,False,2032,-153.99999964,353.749986,-0.5669783457344063,1.9890603394871142,151.52660358573442,4.74999587,-4.446554774265594,190.74999061,7524.547432089474,76.1799934258435,-2.0218504631790744,2.587244180976649,10.757086633179075,29.74999516,-7.2670270268209265,208.7499901,-197.2906977301535,4.157739231678714,True,A,B
9676,20260827_55p59V_sipm1_ch0_10000_09676.csv,True,False,2032,-152.66666664,355.083319,0.06048212136456211,1.9225094316855131,350.9329565986354,18.08332853,-5.074015241364562,236.08332236,18844.346873188104,182.5390038742039,-2.814815099551935,2.3379014134083564,7.259327939551935,7.33332883,-6.335650870448066,91.58332645,133.02529928065508,3.105061615480517,True,A,B
9677,20260827_55p59V_sipm1_ch0_10000_09677.csv,True,False,2032,-152.99999964,354.749986,-0.6786696131845842,1.4910462919898273,225.31879107318457,9.99999575,-4.334863506815416,189.74999066,11053.66178164055,151.11455109317413,-2.8849386424340775,2.2653729101755093,7.329451482434077,76.74999386,-6.403938847565923,23.74999536,86.6856298896526,3.2354282376698102,True,A,B
9678,20260827_55p59V_sipm1_ch0_10000_09678.csv,True,False,2032,-152.79999964,354.949986,-1.8231228295528457,1.9823491938419227,268.64764675955286,9.94999576,-3.1904102904471543,203.94999027,13420.007162996142,135.51984059826316,-2.3390361202845527,2.2562517876522334,6.783548960284552,94.94999335,-6.426956999715447,110.9499929,-190.75642731038886,3.006556713842317,True,A,B
9679,20260827_55p59V_sipm1_ch0_10000_09679.csv,True,False,2032,-153.99999964,353.749986,-1.554634027243461,1.9048226612059616,161.63397972724346,6.74999581,-3.458899092756539,212.74998999,7601.462797480149,84.85513272133765,-3.112393377746479,2.2339001641471055,4.035129547746479,58.74999434,-6.176484112253522,112.74999281,164.87840338556651,1.8063159726240836,True,A,B
9680,20260827_55p59V_sipm1_ch0_10000_09680.csv,True,False,2032,-153.33333364,354.416652,-2.620271814736842,2.1412779279689493,216.20294393473685,9.41666176,-6.268753875263158,184.6666568,10745.216187332186,100.96911807231406,-3.078308830789474,2.5731644364009347,7.815020810789473,6.16666185,-9.839996569210525,64.66666019,4.64305592573702,3.0371245227220234,True,A,B
9681,20260827_55p59V_sipm1_ch0_10000_09681.csv,True,False,2032,-153.83333364,353.916652,-0.2062823763104839,1.6781695212997076,216.24957155631049,9.16666175,-4.807250743689516,196.91665644,10486.079875788824,128.86038556392663,-3.1406825762701613,2.290541718246874,7.615953326270161,89.66665947,-6.486531853729839,187.16665671,91.37865003311899,3.3249572647378933,True,A,B
9682,20260827_55p59V_sipm1_ch0_10000_09682.csv,True,False,2032,-153.33333364,354.416652,-0.9264719127732793,1.6040853925438863,159.66785069277327,7.9166618,-4.0870612072267205,221.41665576,7506.90349205735,99.53824867113794,-2.9152422857692306,2.0219234652458553,7.344375705769231,40.41666088,-6.37363520423077,-0.58333796,-36.4526503324912,3.632370775654554,True,A,B
9683,20260827_55p59V_sipm1_ch0_10000_09683.csv,True,False,2032,-153.99999964,353.749986,-1.9791174482494969,2.3483932171294084,162.0584631482495,6.74999581,-3.203584141750503,216.49998988,10176.200780886737,69.00823165651276,-2.350470776760564,2.222358566821784,6.794983616760564,199.74999035,-6.461660153239436,242.24998915,-146.39052454822627,3.0575550310398985,True,A,B
9684,20260827_55p59V_sipm1_ch0_10000_09684.csv,True,False,2032,-153.55555564,354.19443,-1.6388042569696972,1.8997911243778913,206.70153313696972,7.19443981,-3.3747288630303025,225.19443365,10159.817898026215,108.80224172257702,5.692225863010101,22.78880245555699,50.8407407469899,-9.80555971,-14.4582189830101,216.1944339,-720.5130005161607,2.2309527166309047,True,A,B
9685,20260827_55p59V_sipm1_ch0_10000_09685.csv,True,False,2032,-153.33333364,354.416652,-1.5178137889271255,1.8783996027541028,166.02629767892714,7.41666181,-7.202043431072874,174.41665709,7934.309264580262,88.38710220950854,-2.586618724291498,2.606348796418743,7.015752144291499,84.66665963,-6.486952485708503,70.91666002,166.67941526557377,2.6917932680121335,True,A,B
9686,20260827_55p59V_sipm1_ch0_10000_09686.csv,True,False,2032,-153.99999964,353.749986,15.39576933609658,16.56644330535202,174.2726419139034,14.49999559,-20.40930245609658,176.749991,6018.017241864038,10.519617198557171,-2.128667537967807,2.290538660559725,46.650689787967806,188.99999066,-6.637325582032192,97.99999323,2044.6254114180863,20.36668954392067,True,A,B
9687,20260827_55p59V_sipm1_ch0_10000_09687.csv,True,False,2032,-153.83333364,353.916652,-1.0968963853830644,1.8644134772184713,215.01788637538309,8.91666176,-3.255342274616936,171.91665715,10577.871266313383,115.32736112601452,-2.7307223123991937,2.0218194738208233,7.159855732399194,233.91665539,-6.342848897600807,90.41665945,155.33950299991827,3.541293288103778,True,A,B
9688,20260827_55p59V_sipm1_ch0_10000_09688.csv,True,False,2032,-153.19999964,354.549986,-1.3212159169979718,2.13049927935166,165.82969980699798,7.54999581,-3.692317203002028,247.54998902,7970.585070867756,77.83607411379282,-3.142450056024341,2.8932822963486045,7.586962896024341,66.79999414,-5.638922963975659,138.54999211,55.26395194892916,2.622268454619613,True,A,B
9689,20260827_55p59V_sipm1_ch0_10000_09689.csv,True,False,2032,-153.99999964,353.749986,-1.1372676495975855,2.139598892043649,161.30888324959759,4.74999587,-3.8762654704024144,204.74999021,7522.9820653920415,75.39211384406849,-2.6906330181287728,2.155287268383965,7.104387478128773,137.74999211,-6.075360101871226,31.74999511,-31.98195107863975,3.2962601238096885,True,A,B
9690,20260827_55p59V_sipm1_ch0_10000_09690.csv,True,False,2032,-152.66666664,355.083319,-0.7442966302443993,1.6394939409508367,176.77157934024441,8.5833288,-8.160107059755601,175.33332408,8453.428259656821,107.82081892765302,-3.108831513319756,2.1597269193333837,7.353417503319756,67.08332714,-5.657161606680243,15.33332861,176.21548150029332,3.4047904100715867,True,A,B
9691,20260827_55p59V_sipm1_ch0_10000_09691.csv,True,False,2032,-153.99999964,353.749986,-1.5199463150503019,1.8376127495327208,161.9376251450503,8.99999575,-7.338320514949698,211.99999001,7580.627751706348,88.12391249801068,-2.798409357464789,2.3824610116869773,42.61447228746479,240.74998919,-5.952204812535212,103.74999307,1174.6378969261675,17.886744873650738,True,A,B
9692,20260827_55p59V_sipm1_ch0_10000_09692.csv,True,False,2032,-153.59999964,354.149986,-0.951505627919192,1.8169402380118527,265.57687183791916,15.64999557,-7.952898062080808,196.39999046,13441.884018742941,146.1670925008083,-3.393121428787879,2.5694859516709316,7.776117988787878,90.39999346,-6.234093001212122,41.14999485,167.7121705266639,3.0263321672302137,True,A,B
9693,20260827_55p59V_sipm1_ch0_10000_09693.csv,True,False,2032,-153.99999964,353.749986,-1.059228064527163,1.9915446882829644,181.73096573452716,14.49999559,-3.9543050554728367,252.74998885,9917.97509528735,91.25126179880444,-3.1150854625553324,2.3642701469187295,46.32989488255534,205.74999018,-5.650907657444667,1.99999595,2094.9708814258934,19.595854958848705,True,A,B
9694,20260827_55p59V_sipm1_ch0_10000_09694.csv,True,False,2032,-153.99999964,353.749986,-1.2748735569818914,1.8560866086255046,161.3542192569819,6.74999581,-3.7386595630181088,192.74999055,12072.07734076385,86.93248391920149,-2.5154617019517103,2.343057100744494,6.76004769195171,77.7499938,-7.11175272804829,128.74999236,-125.85063245605161,2.8851399694031103,True,A,B
9695,20260827_55p59V_sipm1_ch0_10000_09695.csv,True,False,2032,-153.49999964,354.249986,-1.6240156129292929,1.9292825073010278,155.7824628829293,2.99999593,-3.7278544470707073,173.24999112,7236.398167531861,80.74632009226134,-3.0011294334949494,2.3085851010176373,7.445642273494949,138.4999921,-6.872147276505052,149.2499918,54.38005070818402,3.2251972302051453,True,A,B
9696,20260827_55p59V_sipm1_ch0_10000_09696.csv,True,False,2032,-152.66666664,355.083319,-1.9680966034419551,2.0300198557881886,162.13971220344195,8.33332881,-3.045436516558045,214.08332299,7942.681807070025,79.8709981782363,12.867941078044806,14.75848237043491,-8.423428238044806,-4.66667083,-21.618555248044807,105.33332606,-4017.282982009951,-0.5707516549885326,True,A,B
9697,20260827_55p59V_sipm1_ch0_10000_09697.csv,True,False,2032,-152.49999964,355.249986,-1.3659689871283096,2.0524445781234237,172.9795248971283,6.74999585,-3.6475641328716906,160.24999151,8273.497118563599,84.27975436748976,-2.2896447931771897,2.2266103944878295,45.51983125317719,245.4999891,-6.4763483268228095,195.24999052,1221.5215692667005,20.443554636170543,True,A,B
9698,20260827_55p59V_sipm1_ch0_10000_09698.csv,True,False,2032,-153.59999964,354.149986,-1.3899140353737374,1.8704453938788463,159.74680185537375,5.64999585,-3.6236190846262626,159.14999151,7756.356766534396,85.40575543031382,-2.76752497779798,2.351998395053528,7.212037817797979,178.14999098,-5.99846814220202,24.14999533,2.048991866908082,3.0663447020055656,True,A,B
9699,20260827_55p59V_sipm1_ch0_10000_09699.csv,True,False,2032,-152.99999964,354.749986,-0.7877883176673428,1.6919213198732745,154.73094932766736,4.24999591,-4.564081742332657,155.74999163,7249.080199005194,91.45280428244546,-2.3561278688640974,2.7352812179303614,6.800640708864098,190.74999064,-6.702065341135903,47.49999469,-20.636775703735196,2.4862674683262633,True,A,B
9700,20260827_55p59V_sipm1_ch0_10000_09700.csv,True,False,2032,-153.99999964,353.749986,-1.4896216825150905,2.595163147018441,165.0446143625151,7.2499958,-7.41478200748491,187.99999069,7631.460242548889,63.59700913298393,-2.445591197887324,3.523629207293225,3.6143903578873244,116.7499927,-7.181623232112676,112.99999281,-240.1653827742386,1.0257578607891664,True,A,B
9701,20260827_55p59V_sipm1_ch0_10000_09701.csv,True,False,2032,-153.33333364,354.416652,-1.248713554574899,1.9876685301861587,159.7594252245749,3.91666191,-3.7648195654251007,189.41665666,7613.585972701597,80.37528531460542,-2.5316094397773274,2.5599169167898945,42.34767236977733,113.41665881,-6.219004730222673,22.41666139,1901.8848688842302,16.54259639913658,True,A,B
9702,20260827_55p59V_sipm1_ch0_10000_09702.csv,True,False,2032,-152.99999964,354.749986,-1.6039013301825558,2.0352501473669453,214.94051022018257,11.99999569,-7.300502359817445,256.74998877,10441.798681605207,105.60889063108854,-2.9339765535902633,2.1362750024787642,7.732204813590263,82.4999937,-6.154974556409737,74.49999392,149.0732527708435,3.619480078462944,True,A,B
9703,20260827_55p59V_sipm1_ch0_10000_09703.csv,True,False,2032,-153.33333364,354.416652,-1.7289161552631578,2.135621398686495,175.43399427526316,11.4166617,-3.284616964736842,145.41665791,8946.0110525863,82.14658009287747,-2.352603627327935,2.361062959735664,7.627578927327935,109.66665892,-6.413389492672064,64.66666019,-98.41259276134771,3.230569898983927,True,A,B
9704,20260827_55p59V_sipm1_ch0_10000_09704.csv,True,False,2032,-153.59999964,354.149986,-1.4608746182626262,2.0428042364797334,319.6356793082626,17.39999552,-3.5526585017373735,211.14999004,17204.6957072851,156.46907011465544,-2.30419956620202,2.022165630629321,3.22693573620202,255.39998879,-6.461793553797979,88.39999351,-18.258057876885736,1.595782109696801,True,A,B
9705,20260827_55p59V_sipm1_ch0_10000_09705.csv,True,False,2032,-152.99999964,354.749986,-1.6488215542190667,1.937911945221311,213.24760695421907,15.99999558,-3.364711565780933,171.74999117,11737.64978599454,110.03988467074856,-2.2121024135294123,2.5961910298653255,10.885821823529412,94.74999335,-7.261321546470588,97.24999328,-177.1218803069267,4.19299724030481,True,A,B
9706,20260827_55p59V_sipm1_ch0_10000_09706.csv,True,False,2032,-152.66666664,355.083319,-1.6549426351323828,1.9342630663110398,164.42560303513238,6.58332885,-3.358590484867617,166.08332434,7749.947536014179,85.00684622424149,-3.6682990603665986,2.484306929376356,4.591035230366598,84.08332666,-6.204977649633403,80.08332678,5.288880418816099,1.8480145009775832,True,A,B
9707,20260827_55p59V_sipm1_ch0_10000_09707.csv,True,False,2032,-153.99999964,353.749986,-2.7640620410462775,2.0555411679912363,166.3036738610463,4.49999588,-5.094574338953723,-9.75000372,7901.0991613951355,80.90505626971482,-3.0111770585110667,2.57698628937353,7.947815418511066,28.74999519,-9.860992431488933,-8.25000376,107.25046392177111,3.084151223964484,True,A,B
9708,20260827_55p59V_sipm1_ch0_10000_09708.csv,True,False,2032,-153.99999964,353.749986,-0.566359486418511,2.128362654927385,158.92324730641852,8.49999576,-2.9246590435814888,-9.75000372,10074.734013440619,74.66925194279949,-2.6294267268209257,2.4957200648392837,7.0739395668209255,95.7499933,-6.1365663931790735,23.74999533,-26.907634328065,2.834428294455558,True,A,B
9709,20260827_55p59V_sipm1_ch0_10000_09709.csv,True,False,2032,-153.24999964,354.499986,-1.3770996454453441,2.2799920214919718,214.71370853544536,9.49999576,-3.636433474554656,177.499991,10468.801552083636,94.1730087261191,-2.4402075143522266,2.384841893258955,11.067791014352228,168.74999125,-7.5407218556477735,81.99999371,-85.97895069421294,4.640890889092766,True,A,B
9710,20260827_55p59V_sipm1_ch0_10000_09710.csv,True,False,2032,-153.33333364,354.416652,-0.7107309649797571,1.6184365981702313,159.22144263497975,3.91666191,-4.302802155020243,181.41665689,9164.614251300221,98.37978380802312,-3.2121117834412956,2.263816721532827,7.656624623441296,252.41665488,-6.076765706558705,81.41665972,181.37097196482134,3.382175133973304,True,A,B
